"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSAdvanceDirective","EHDSAdvanceDirective","","","",0,*,"","","","null {[]} {[]}
","Advance directive model","Healthcare directives concerning life or after life wishes of the patient","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"EHDSAdvanceDirective.header","EHDSAdvanceDirective.header","","","",1,1,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAdvanceDirective.header.subject","EHDSAdvanceDirective.header.subject","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
","Patient/subject information","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAdvanceDirective.header.identifier","EHDSAdvanceDirective.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAdvanceDirective.header.authorship","EHDSAdvanceDirective.header.authorship","","","",0,*,"","","","Base {[]} {[]}
","Advance directive authorship information.","Resource authoring details. Multiple authors can be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",0,*,"",""
"EHDSAdvanceDirective.header.authorship.author[x]","EHDSAdvanceDirective.header.authorship.author[x]","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Author and/or responsible for the advance directive.","Author responsible for the provided information. The exact role of the responsible author varies across use cases and is often specified in individual models.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",1,1,"",""
"EHDSAdvanceDirective.header.authorship.datetime","EHDSAdvanceDirective.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of authoring/issuing","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSAdvanceDirective.header.status","EHDSAdvanceDirective.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource or document","Status of the resource or document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAdvanceDirective.header.language","EHDSAdvanceDirective.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language in which the resource is written. Language is expressed by the IETF language tag.","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAdvanceDirective.category","EHDSAdvanceDirective.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categories of directives related to decisions prior and after death, such as life support, resuscitation or organ donation.","Categories of directives related to decisions prior and after death, such as life support, resuscitation or organ donation.","","ISO IPS","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAdvanceDirective.category",0,*,"",""
"EHDSAdvanceDirective.note","EHDSAdvanceDirective.note","","","",0,1,"","","","string {[]} {[]}
","Textual description of the directive","Textual description of the directive","","eHN PS and HDR Guidelines, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.note",0,1,"",""
"EHDSAdvanceDirective.attachment","EHDSAdvanceDirective.attachment","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","Source document, such as a PDF, with the living will and the patient's signature.","Source document, such as a PDF, with the living will and the patient's signature.","","eHN HDR Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.attachment",0,1,"",""
