Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSImmunisationObligations.json	6460	5	0	20	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	106	211	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	4486	5	0	46	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	104	283	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	16328	9	0	16	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	192	202	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3960	5	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	44	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	17514	10	0	8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	195	186	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4317	5	0	8	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	93	95	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationObligations.json	4002	4	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	59	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	7485	6	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	87	115	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispenseObligations.json	6028	5	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	78	124	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationObligations.json	5205	6	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	84	166	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	17571	9	0	13	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	190	145	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescriptionObligations.json	11374	8	0	17	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	137	191	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationUse.json	5948	5	0	44	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	85	97	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseObligations.json	4597	5	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	76	76	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSObservation.json	29084	13	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	339	198	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-EHDSObservationObligations.json	7925	7	0	14	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	132	321	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3264	5	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisationObligations.json	2318	4	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	37	59	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	4183	4	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	51	66	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientObligations.json	5005	5	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	67	94	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	33251	17	0	32	1	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	316	324	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	3036	5	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	47	86	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	7813	5	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	95	123	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSProcedureObligations.json	4681	5	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	76	113	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	3810	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	57	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonObligations.json	3647	4	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	46	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7018	6	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	95	114	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	10825	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	120	124	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	1855	4	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	52	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	1746	4	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	74	0	0	0	4	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2503	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	4335	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicaltestresult.md	1549	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.md	1337	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligationsLabReport.md	1060	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-notes.md	1964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseLabOrder.md	746	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-patientsummary.md	1374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dispensation.md	3664	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/howto.md	9111	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dischargereport.md	854	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDosage-notes.md	2848	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3700	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	2070	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	128	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-medicalimages.md	902	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	299	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-intro.md	1135	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/wow.md	1067	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-prescription.md	3237	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSLaboratoryObservation-notes.md	2077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-notes.md	1816	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-intro.md	1322	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	34112	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
