Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-eu.ehds.models.json	13209	-	0	0	0	0	0	0	7	89	0	0	0	0	0	0	0	0	0	0	73	74	0	0	0	2	0	1
fsh-generated/resources/ActorDefinition-SummaryConsumer.json	138	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-SummaryProvider.json	138	12	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSAddress.json	4192	21	0	11	0	0	1	0	0	39	0	0	1	0	0	1	0	0	0	0	53	744	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSAlert.json	5806	13	0	10	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	62	212	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSAttachment.json	3912	14	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	56	133	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSCondition.json	7117	15	0	30	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	87	185	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSDataSet.json	6051	17	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	73	116	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSDevice.json	5094	15	0	11	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	50	106	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSDeviceUse.json	3323	7	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	46	113	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSDispenseDecline.json	3071	3	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	42	106	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSDocument.json	9565	5	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	87	170	0	0	0	2	0	1
