Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSImmunisation.json	5845	7	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	65	45	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSImmunisationObligations.json	6460	5	0	22	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	107	88	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	4486	4	0	45	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	98	86	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	16328	6	0	19	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	187	81	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3960	4	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	43	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	17514	7	0	15	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	177	117	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4317	4	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	67	68	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationObligations.json	4002	4	0	13	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	53	81	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	8251	6	0	14	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	90	77	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispenseObligations.json	9420	8	0	15	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	88	124	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationObligations.json	5205	6	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	80	118	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	17571	8	0	18	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	183	123	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescriptionObligations.json	18443	7	0	19	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	238	169	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationUse.json	5948	4	0	66	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	75	69	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseObligations.json	4597	5	0	18	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	62	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSObservation.json	29084	13	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	311	195	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-EHDSObservationObligations.json	7925	9	0	21	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	126	189	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3264	4	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	37	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisationObligations.json	2318	4	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	60	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSPatient.json	4183	4	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	46	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientObligations.json	5005	4	0	21	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	60	81	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	32700	16	0	22	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	297	167	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummaryObligations.json	51123	15	0	29	0	0	0	0	0	65	0	0	1	0	0	0	0	0	0	0	408	317	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	3036	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	7813	54	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	91	48	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedureObligations.json	4681	4	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	64	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	3810	5	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	31	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonObligations.json	3647	4	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	40	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7018	5	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	91	48	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	10825	6	0	7	1	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	118	62	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	1855	4	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	27	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	1746	3	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	33	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2806	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	4515	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicaltestresult.md	1549	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.md	1337	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligationsLabReport.md	1060	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-notes.md	1964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseLabOrder.md	746	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-patientsummary.md	1374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dispensation.md	3664	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/howto.md	5857	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dischargereport.md	854	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDosage-notes.md	2848	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligations.md	6853	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3700	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	2070	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	128	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-medicalimages.md	902	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/datatypes.md	3837	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	299	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-intro.md	1135	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/wow.md	6168	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-prescription.md	3237	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSLaboratoryObservation-notes.md	2077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-notes.md	1816	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-intro.md	1322	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/background.md	3685	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/authoring-process.md	5758	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	35061	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
