"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSMedicationPrescriptionBody","EHDSMedicationPrescriptionBody","","","",0,*,"","","","null {[]} {[]}
","Medication prescription body model","Logical model for medication prescription body. A prescription contains one or more prescription items.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"EHDSMedicationPrescriptionBody.validFrom","EHDSMedicationPrescriptionBody.validFrom","","","",0,1,"","","","dateTime {[]} {[]}
","Effective date of the prescription. The prescription is not dispensable before this date. In most cases this information repeats issueDate","Effective date of the prescription. The prescription is not dispensable before this date. In most cases this information repeats issueDate","Added. Often the same as IssueDate (A 1.2.2) or Start of therapy (A 1.5.6)","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.validFrom",0,1,"",""
"EHDSMedicationPrescriptionBody.validUntil","EHDSMedicationPrescriptionBody.validUntil","","","",0,1,"","","","dateTime {[]} {[]}
","The validity period end date. The prescription is not dispensable after this date.","The validity period end date. The prescription is not dispensable after this date.","No change (A.1.5.8)","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.validUntil",0,1,"",""
"EHDSMedicationPrescriptionBody.status","EHDSMedicationPrescriptionBody.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the prescription, this should not be status of treatment","Status of the prescription, this should not be status of treatment","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.status",1,1,"",""
"EHDSMedicationPrescriptionBody.category","EHDSMedicationPrescriptionBody.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Category or categories of prescription. For example type of reimbursement, or type of prescription (e.g. hospital, private, etc).","Category or categories of prescription. For example type of reimbursement, or type of prescription (e.g. hospital, private, etc).","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.category",0,*,"",""
"EHDSMedicationPrescriptionBody.statusReason[x]","EHDSMedicationPrescriptionBody.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of prescription, for example the reason why the prescription was made invalid or why the prescription was changed from previous","Reason for the current status of prescription, for example the reason why the prescription was made invalid or why the prescription was changed from previous","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.statusReason[x]",0,1,"",""
"EHDSMedicationPrescriptionBody.statusReasonText","EHDSMedicationPrescriptionBody.statusReasonText","","","",0,1,"","","","string {[]} {[]}
","Textual reason for the current status of prescription or reason for change from previous","Textual reason for the current status of prescription or reason for change from previous","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.statusReasonText",0,1,"",""
"EHDSMedicationPrescriptionBody.comment","EHDSMedicationPrescriptionBody.comment","","","",0,*,"","","","string {[]} {[]}
","Additional information or comments","Additional information or comments","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.comment",0,*,"",""
"EHDSMedicationPrescriptionBody.prescriptionItem","EHDSMedicationPrescriptionBody.prescriptionItem","","","",1,*,"","","","Base {[]} {[]}
","Presription line for one medication. In many countries, only one line is allowed. In case multiple medications are allowed, all lines need to be authored together.","Presription line for one medication. In many countries, only one line is allowed. In case multiple medications are allowed, all lines need to be authored together.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.prescriptionItem",1,*,"",""
"EHDSMedicationPrescriptionBody.prescriptionItem.identifier","EHDSMedicationPrescriptionBody.prescriptionItem.identifier","","","",0,1,"","","","Identifier {[]} {[]}
","Identifier for a single line on prescription, if exists. In case of single-line prescription, this identifier is typically the same as prescription identifier.","Identifier for a single line on prescription, if exists. In case of single-line prescription, this identifier is typically the same as prescription identifier.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescriptionBody.prescriptionItem.identifier",0,1,"",""
