Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-xtehr.eu.ehds.models.json	22596	-	0	0	0	0	0	0	10	69	0	0	1	0	0	0	0	1	0	0	92	136	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-EHDSAddress.json	4174	9	0	8	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	55	790	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSAdministeredDosage.json	1583	3	0	36	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	45	179	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSAdvanceDirective.json	3111	3	0	29	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	39	145	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSAlert.json	5901	4	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	53	146	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSAllergyIntolerance.json	9754	4	0	20	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	81	184	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSAttachment.json	3894	5	0	13	1	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	45	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSBodyStructure.json	3443	5	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSCarePlan.json	5331	3	0	16	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	67	129	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSCondition.json	8901	4	0	15	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	78	183	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSCoverage.json	3859	3	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	41	85	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSCurrentPregnancy.json	4127	3	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	46	108	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSDataSet.json	4988	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	49	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSDevice.json	6002	3	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	56	113	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSDeviceUse.json	4818	3	1	13	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	59	105	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSDischargeReport.json	26861	5	0	36	0	0	0	0	0	31	0	0	1	0	0	0	0	1	0	0	211	289	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-EHDSDocument.json	9865	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	95	143	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSDosage.json	11568	6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	102	151	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSEncounter.json	11372	4	0	13	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	122	171	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSEndpoint.json	6006	4	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	72	105	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSFunctionalStatus.json	6389	3	0	20	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	79	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json	6445	2	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	49	80	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSHumanName.json	3205	3	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSImagingReport.json	27533	6	0	15	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	234	300	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-EHDSImagingStudy.json	18840	5	0	13	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	144	180	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSImmunisation.json	6156	3	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	55	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	4978	3	0	31	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	88	228	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	17119	4	0	15	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	0	162	197	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3982	3	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	86	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	17920	4	0	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	155	189	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4132	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	55	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	7778	3	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	76	99	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	17808	5	0	11	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	161	161	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationStatement.json	5370	3	0	6	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	47	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSObservation.json	29369	7	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	274	391	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3744	2	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	5274	3	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	84	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSPatientAnimal.json	5029	3	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	51	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	27969	6	0	27	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	215	335	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	3347	3	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	8124	3	0	8	1	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	80	113	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	4290	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	37	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7176	3	0	7	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	81	78	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSSocialHistory.json	2555	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	30	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	11237	4	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	108	92	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSSubstance.json	3949	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSSubstanceUse.json	4284	3	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	48	94	0	0	0	1	0	0
