Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json	6276	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	51	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHealthProfessionalLaboratoryObligations.json	6185	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	54	93	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSHealthProfessionalObligations.json	6478	2	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	73	107	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHumanName.json	3165	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSImagingReport.json	25483	5	0	15	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	0	233	215	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-EHDSImagingReportObligations.json	45590	10	0	71	0	0	0	0	0	119	0	0	1	0	0	0	0	0	0	0	0	376	496	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-EHDSImagingStudy.json	19006	4	0	11	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	155	221	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSImagingStudyObligations.json	33825	8	0	41	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	256	457	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-EHDSImmunisation.json	5846	4	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	58	95	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSImmunisationLaboratoryObligations.json	5787	2	0	6	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	55	121	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSImmunisationObligations.json	6461	4	0	22	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	97	236	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	4824	1	0	49	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	101	283	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservationObligations.json	81991	16	0	52	0	0	0	0	0	63	0	0	0	0	0	0	0	1	0	0	0	503	802	0	1	0	11	0	2
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	16343	4	0	13	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	187	218	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReportObligations.json	41243	9	0	19	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	304	434	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3961	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	41	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	17514	4	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	162	202	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4318	1	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	62	122	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationLaboratoryObligations.json	8496	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	75	201	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationObligations.json	4003	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	51	137	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	8252	2	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	85	111	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispenseObligations.json	8862	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	88	116	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationLaboratoryObligations.json	9267	2	0	7	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	97	154	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationObligations.json	5205	3	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	78	165	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	17572	4	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	170	171	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescriptionObligations.json	19010	4	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	160	193	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUse.json	5949	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	70	121	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseLaboratoryObligations.json	7409	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	69	122	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseObligations.json	4598	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	60	91	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSObservation.json	29075	6	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	285	190	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSObservationObligations.json	50163	11	0	25	0	0	0	0	0	59	0	0	0	0	0	0	0	1	0	0	0	323	360	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3265	1	0	2	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	35	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisationLaboratoryObligations.json	6788	2	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	52	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisationObligations.json	2319	1	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	31	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	4184	1	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	45	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientLaboratoryObligations.json	6142	2	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	47	86	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientObligations.json	5006	1	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	59	88	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	32701	8	0	18	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	0	302	240	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummaryObligations.json	49769	10	0	25	0	0	0	0	0	56	0	0	1	0	0	0	0	0	0	0	0	372	478	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	3037	2	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	42	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	7814	2	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	85	95	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-EHDSProcedureLaboratoryObligations.json	7418	2	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	72	119	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSProcedureObligations.json	4682	3	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	64	104	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	3811	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	37	61	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonLaboratoryObligations.json	5934	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	46	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonObligations.json	3648	1	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	42	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7019	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	86	122	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequestLaboratoryObligations.json	10302	3	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	93	122	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	10826	3	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	105	101	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimenLaboratoryObligations.json	11484	3	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	101	135	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	1856	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	49	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	1747	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	60	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6425	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2806	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-intro.md	1322	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-intro.md	1135	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligations.md	6853	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.md	1721	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/background.md	3685	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/howto.md	5857	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dispensation.md	1667	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/datatypes.md	3837	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDosage-notes.md	3048	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-notes.md	1816	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-patientsummary.md	1380	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-prescription.md	3025	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-notes.md	1964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	3248	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/wow.md	6168	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	128	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	2413	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/authoring-process.md	5759	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSLaboratoryObservation-notes.md	2077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-medicalimages.md	1231	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dischargereport.md	918	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	299	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicaltestresult.md	1466	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	60607	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
